ticker,observations,mean,std,skew,excess_kurtosis,min,max
AAPL,4620,2.045145671415973e-05,0.0013588301718275228,-0.2599175234409382,7.28055861704574,-0.013561755860785674,0.00890916104256334
MSFT,4620,1.8819146829609442e-05,0.0015757630543469668,0.08193965026866758,4.159428406892192,-0.010171431257674612,0.010949188921323127
QQQ,4620,2.3537724386948048e-05,0.0011009396623370455,0.14068363945275902,8.60693699481803,-0.007768246469825435,0.01229105974362632
SPY,4620,1.3629892796989292e-05,0.0007592864957654861,0.3840203827644449,10.16936302088637,-0.005390885834493098,0.008851125075809207
