ticker,observations,mean,std,skew,excess_kurtosis,min,max
AAPL,4620,-6.1518851580961055e-18,0.9917389889108935,-0.12555775555183374,2.715145581858354,-6.759909120975554,5.4276133491289595
MSFT,4620,-7.689856447620132e-18,0.9917389889108935,-0.02240241175798675,1.0029023383146916,-4.4129119855542855,5.176092238322763
QQQ,4620,3.0759425790480528e-18,0.9917389889108935,-0.039273102126643346,3.962802762937197,-5.759924076668984,6.75759546810062
SPY,4620,3.844928223810066e-18,0.9917389889108935,0.06648533679728695,4.015965557843175,-5.965638925593858,6.661875745119681
