datetime_utc,AAPL,MSFT,QQQ,SPY
2026-03-23 13:35:00+00:00,2.4033561669367494,-0.000823477383102515,1.4004892408220664,2.2330691045469107
2026-03-23 13:40:00+00:00,0.21683901491376545,-1.3479363805592592,-0.8624470437394273,-0.2707399434584202
2026-03-23 13:45:00+00:00,-1.007904595835757,0.6493551558965204,1.7553627010357393,1.1859000355443563
2026-03-23 13:50:00+00:00,-0.21908516079906745,0.5741605200531746,0.03082972645617027,0.5281806798736197
2026-03-23 13:55:00+00:00,-1.3288744410848137,-0.18965282127489658,0.6082103738074582,0.9531776987544062
2026-03-23 14:00:00+00:00,-1.2961323369935591,-0.7775369506288008,-1.4053864317785345,-1.63554880475176
2026-03-23 14:05:00+00:00,0.5009801687210212,0.11596393738631729,0.3483934680881574,0.5977780725947569
2026-03-23 14:10:00+00:00,0.9375719530980693,1.3353304741546403,0.79650844565883,0.6109017255159376
2026-03-23 14:15:00+00:00,0.9029878012993572,0.620337820625751,1.41027760587657,1.9622474411227893
2026-03-23 14:20:00+00:00,0.2924581614591187,-0.7901181963659788,0.6402554472504961,0.8622852222587192
2026-03-23 14:25:00+00:00,-0.3762319573713091,-1.4035168047517856,-0.9374997461408141,-1.7393569014086072
2026-03-23 14:30:00+00:00,-0.03727820792057491,0.2067348696801495,-0.24352795539719369,-0.09818964410370659
2026-03-23 14:35:00+00:00,-0.5769322544254957,-0.014644217464232185,-0.5118862216425132,-0.6364570073789412
2026-03-23 14:40:00+00:00,-0.5389816213578136,-0.410501801892686,-0.36904918828371236,-0.11748809468161167
2026-03-23 14:45:00+00:00,1.423895428081246,0.4557553953322881,1.0562161341235743,1.6290853917944739
2026-03-23 14:50:00+00:00,-0.7107379329720621,-0.36714546198467146,-1.0562719192419023,-0.8983059054674997
2026-03-23 14:55:00+00:00,-0.406471097685902,0.15303931972780802,0.18684721540384092,0.20085122494287067
2026-03-23 15:00:00+00:00,1.620563199343062,1.5919536070916838,2.6499613645308653,2.6777574063360863
2026-03-23 15:05:00+00:00,-0.3829810532223039,0.3431219983900878,-0.061667897604200335,-0.2353426484701326
2026-03-23 15:10:00+00:00,-0.025753196959581687,0.46752674072464145,-0.5591937717380494,-0.5181902048254281
2026-03-23 15:15:00+00:00,-1.9223698654493364,-1.0902860781166654,-1.0427415685862789,-1.1273482935564023
2026-03-23 15:20:00+00:00,1.6921064072819583,1.5135127957753127,0.4212217233573419,0.8509125481758778
2026-03-23 15:25:00+00:00,-0.18425179339755465,-0.44515066820888777,-1.1404603942419433,-1.5947248192608756
2026-03-23 15:30:00+00:00,0.6611265067960629,-1.1029158078387349,-0.44551626804492644,-0.5679783835458125
2026-03-23 15:35:00+00:00,-1.1489799463755956,-1.4805579436155036,-2.5661984940486726,-3.046355548978883
2026-03-23 15:40:00+00:00,1.1231658424457667,-0.43143435712936956,-0.019754004391928932,-0.03479470584690303
2026-03-23 15:45:00+00:00,-0.6383135689027608,-1.1693291819253222,-1.1402771707285901,-1.064877059125239
2026-03-23 15:50:00+00:00,-2.24382725275581,-1.9538379080320358,-2.619797755220116,-3.2377208532547788
2026-03-23 15:55:00+00:00,-1.301901541368385,0.7587693359923506,-1.633386409965501,-2.131088429091846
2026-03-23 16:00:00+00:00,1.382115888299592,0.8496667525206246,0.4151227625915596,0.9335793326207237
2026-03-23 16:05:00+00:00,1.0252416409542642,1.665746485325609,1.7242105442575042,1.0826675025620531
2026-03-23 16:10:00+00:00,-0.3140652821904613,0.2432643190858008,0.53826997012815,0.24878911060434086
2026-03-23 16:15:00+00:00,-2.03020264628961,-1.419088948205797,-1.2747536935259454,-1.9531366826649326
2026-03-23 16:20:00+00:00,-1.0822856753592465,-1.86315161865148,-1.0985867748946778,-0.9352941987626004
2026-03-23 16:25:00+00:00,-1.6594435720800182,-1.856915701678301,-3.058914581506878,-3.5472046863033295
2026-03-23 16:30:00+00:00,1.033273129756429,0.7878681450607895,2.4485504960784983,3.298436508623662
