ticker,datetime_utc,open,high,low,close,volume,currency,exchange_timezone,log_close,gap_minutes,log_return,time_of_day,deseasonalized_return
QQQ,2026-03-23 13:35:00+00:00,590.1099853515625,591.6599731445312,589.3200073242188,591.5900268554688,1714078,,,6.382813872776139,5.0,0.0025219000857710228,13:35,1.4004892408220664
QQQ,2026-03-23 13:40:00+00:00,591.5999755859375,592.239990234375,590.0,590.5698852539062,1820555,,,6.381087977921578,5.0,-0.00172589485456065,13:40,-0.8624470437394273
QQQ,2026-03-23 13:45:00+00:00,590.5900268554688,592.47998046875,590.35009765625,592.4199829101562,1307103,,,6.384215813948558,5.0,0.0031278360269793026,13:45,1.7553627010357393
QQQ,2026-03-23 13:50:00+00:00,592.4249877929688,593.1699829101562,591.7014770507812,592.530029296875,1162616,,,6.384401554082574,5.0,0.00018574013401639888,13:50,0.03082972645617027
QQQ,2026-03-23 13:55:00+00:00,592.52001953125,593.030029296875,591.5900268554688,592.969970703125,1129491,,,6.385143758091761,5.0,0.0007422040091871196,13:55,0.6082103738074582
QQQ,2026-03-23 14:00:00+00:00,592.969970703125,593.27001953125,591.630126953125,591.8099975585938,1347820,,,6.383185633298566,5.0,-0.0019581247931954593,14:00,-1.4053864317785345
QQQ,2026-03-23 14:05:00+00:00,591.8099975585938,592.6099853515625,591.22998046875,592.260009765625,1086214,,,6.383945744146598,5.0,0.0007601108480326246,14:05,0.3483934680881574
QQQ,2026-03-23 14:10:00+00:00,592.280029296875,593.5,591.9600219726562,593.0800170898438,1233699,,,6.385329325965236,5.0,0.0013835818186374027,14:10,0.79650844565883
QQQ,2026-03-23 14:15:00+00:00,593.0900268554688,594.0399780273438,593.0399780273438,593.9849853515625,1461280,,,6.38685404185725,5.0,0.0015247158920139725,14:15,1.41027760587657
QQQ,2026-03-23 14:20:00+00:00,593.97998046875,595.0798950195312,593.64501953125,594.6900024414062,1665622,,,6.388040265475572,5.0,0.001186223618322657,14:20,0.6402554472504961
QQQ,2026-03-23 14:25:00+00:00,594.6799926757812,594.7899780273438,593.3800048828125,593.864990234375,1096524,,,6.386652004360829,5.0,-0.0013882611147435497,14:25,-0.9374997461408141
QQQ,2026-03-23 14:30:00+00:00,593.8599853515625,594.3099975585938,593.219970703125,593.8099975585938,737244,,,6.38655939876353,5.0,-9.26055972989559e-05,14:30,-0.24352795539719369
QQQ,2026-03-23 14:35:00+00:00,593.8300170898438,594.1790771484375,593.030029296875,593.4000244140625,719811,,,6.385868748999394,5.0,-0.0006906497641354647,14:35,-0.5118862216425132
QQQ,2026-03-23 14:40:00+00:00,593.3300170898438,593.52001953125,592.8599853515625,593.010009765625,719370,,,6.38521127872984,5.0,-0.0006574702695543166,14:40,-0.36904918828371236
QQQ,2026-03-23 14:45:00+00:00,593.010009765625,594.0900268554688,592.4600219726562,593.6599731445312,1046750,,,6.386306719675112,5.0,0.0010954409452716973,14:45,1.0562161341235743
QQQ,2026-03-23 14:50:00+00:00,593.6699829101562,593.6699829101562,592.6599731445312,593.0700073242188,735666,,,6.385312448225625,5.0,-0.0009942714494863836,14:50,-1.0562719192419023
QQQ,2026-03-23 14:55:00+00:00,593.0698852539062,593.5399780273438,592.7000122070312,593.2100219726562,905397,,,6.385548504882789,5.0,0.0002360566571635303,14:55,0.18684721540384092
QQQ,2026-03-23 15:00:00+00:00,593.239990234375,594.9000244140625,593.0,594.75,935596,,,6.388141149183067,5.0,0.0025926443002779465,15:00,2.6499613645308653
QQQ,2026-03-23 15:05:00+00:00,594.739990234375,594.969970703125,594.1400146484375,594.7650146484375,717312,,,6.388166394174939,5.0,2.5244991872064304e-05,15:05,-0.061667897604200335
QQQ,2026-03-23 15:10:00+00:00,594.780029296875,595.0800170898438,594.2000122070312,594.489990234375,1046877,,,6.387703878704605,5.0,-0.0004625154703337131,15:10,-0.5591937717380494
QQQ,2026-03-23 15:15:00+00:00,594.4600219726562,594.6199951171875,593.739990234375,593.8599853515625,842593,,,6.386643576681163,5.0,-0.0010603020234425387,15:15,-1.0427415685862789
QQQ,2026-03-23 15:20:00+00:00,593.8499755859375,594.3800048828125,593.1099853515625,594.1699829101562,852802,,,6.387165444940232,5.0,0.0005218682590690804,15:20,0.4212217233573419
QQQ,2026-03-23 15:25:00+00:00,594.280029296875,594.280029296875,592.9099731445312,593.219970703125,768029,,,6.385565275750906,5.0,-0.0016001691893254844,15:25,-1.1404603942419433
QQQ,2026-03-23 15:30:00+00:00,593.239990234375,593.7000122070312,592.9099731445312,593.0451049804688,532695,,,6.385270458466798,5.0,-0.0002948172841081842,15:30,-0.44551626804492644
QQQ,2026-03-23 15:35:00+00:00,593.0599975585938,593.0700073242188,591.3900146484375,591.5361938476562,1175225,,,6.3827228714832795,5.0,-0.002547586983518535,15:35,-2.5661984940486726
QQQ,2026-03-23 15:40:00+00:00,591.5,592.030029296875,591.0,591.47998046875,1067179,,,6.382627837484305,5.0,-9.503399897425879e-05,15:40,-0.019754004391928932
QQQ,2026-03-23 15:45:00+00:00,591.47998046875,591.4849853515625,590.1799926757812,590.6699829101562,1112330,,,6.38125745688887,5.0,-0.0013703805954357051,15:45,-1.1402771707285901
QQQ,2026-03-23 15:50:00+00:00,590.6599731445312,590.9199829101562,588.8800048828125,589.1500244140625,1516827,,,6.378680861598816,5.0,-0.002576595290053163,15:50,-2.619797755220116
QQQ,2026-03-23 15:55:00+00:00,589.1699829101562,589.2000122070312,587.489990234375,587.72998046875,1524313,,,6.376267625536379,5.0,-0.002413236062437818,15:55,-1.633386409965501
QQQ,2026-03-23 16:00:00+00:00,587.7249755859375,588.8499755859375,587.6699829101562,588.0700073242188,1427952,,,6.376846000886741,5.0,0.0005783753503623146,16:00,0.4151227625915596
QQQ,2026-03-23 16:05:00+00:00,588.0800170898438,589.510009765625,587.8699951171875,589.0700073242188,1085130,,,6.3785450345243975,5.0,0.0016990336376565551,16:05,1.7242105442575042
QQQ,2026-03-23 16:10:00+00:00,589.0900268554688,589.7899780273438,588.7100219726562,589.4000244140625,947474,,,6.379105111725484,5.0,0.0005600772010865285,16:10,0.53826997012815
QQQ,2026-03-23 16:15:00+00:00,589.3699951171875,589.5599975585938,588.2000122070312,588.4199829101562,902854,,,6.377440949588669,5.0,-0.0016641621368149728,16:15,-1.2747536935259454
QQQ,2026-03-23 16:20:00+00:00,588.4498291015625,588.6500244140625,587.469970703125,587.8900146484375,1985612,,,6.376539880484986,5.0,-0.0009010691036825946,16:20,-1.0985867748946778
QQQ,2026-03-23 16:25:00+00:00,587.8800048828125,587.9000244140625,585.9600219726562,586.2000122070312,2726391,,,6.373661049100796,5.0,-0.002878831384190761,16:25,-3.058914581506878
QQQ,2026-03-23 16:30:00+00:00,586.2100219726562,587.6300048828125,586.0599975585938,587.6099853515625,1725717,,,6.376063437605918,5.0,0.0024023885051223104,16:30,2.4485504960784983
QQQ,2026-03-23 16:35:00+00:00,587.60498046875,588.27001953125,587.3599853515625,587.5250244140625,936367,,,6.375918839858524,5.0,-0.00014459774739439268,16:35,0.013495199531273858
