datetime_utc,AAPL,MSFT,QQQ,SPY
2026-03-23 15:30:00+00:00,5.5325393395562985,5.955655986891087,6.385270458466798,6.493239294704099
2026-03-23 15:35:00+00:00,5.531133953543082,5.953680868552662,6.3827228714832795,6.491148374892809
2026-03-23 15:40:00+00:00,5.532282161324089,5.95295761723673,6.382627837484305,6.491072457641096
2026-03-23 15:45:00+00:00,5.531510229545302,5.951709700852494,6.38125745688887,6.490283410306456
2026-03-23 15:50:00+00:00,5.529032159128649,5.948765789389981,6.378680861598816,6.488170973455635
2026-03-23 15:55:00+00:00,5.527761037688947,5.949365721550452,6.376267625536379,6.486176047616738
2026-03-23 16:00:00+00:00,5.529379858539746,5.9504602252269505,6.376846000886741,6.486907446458866
2026-03-23 16:05:00+00:00,5.530341352729433,5.952333814037231,6.3785450345243975,6.487592693829719
2026-03-23 16:10:00+00:00,5.530182357818932,5.952723687068497,6.379105111725484,6.487836176749564
2026-03-23 16:15:00+00:00,5.528039208968383,5.950981049673448,6.377440949588669,6.4862369869448635
2026-03-23 16:20:00+00:00,5.526687227119108,5.948844054902068,6.376539880484986,6.485672853880119
2026-03-23 16:25:00+00:00,5.524675715561346,5.94680707837243,6.373661049100796,6.483244997725824
2026-03-23 16:30:00+00:00,5.526110066945455,5.947695493222089,6.376063437605918,6.485535634513987
2026-03-23 16:35:00+00:00,5.527164227520473,5.947329808448569,6.375918839858524,6.485337312743807
2026-03-23 16:40:00+00:00,5.527085087178751,5.948269938961311,6.376811957538553,6.486252244454884
2026-03-23 16:45:00+00:00,5.527363446525593,5.94911797576326,6.377347487015512,6.486648300051459
2026-03-23 16:50:00+00:00,5.526329054118207,5.947447333245719,6.376437819523148,6.485993114290586
2026-03-23 16:55:00+00:00,5.525632198637326,5.946859331768224,6.375782637082613,6.485535634513987
2026-03-23 17:00:00+00:00,5.523858066817577,5.946990072958886,6.375041872094332,6.484749751531539
2026-03-23 17:05:00+00:00,5.525293955445151,5.947760771465443,6.376573829279514,6.486328435487516
2026-03-23 17:10:00+00:00,5.523578668960765,5.945839378664367,6.375271841328124,6.485154319041772
2026-03-23 17:15:00+00:00,5.524077486775347,5.946022550404114,6.37497366128464,6.4849252736333804
2026-03-23 17:20:00+00:00,5.524216699724483,5.944962420426735,6.374309090313331,6.484299346096134
2026-03-23 17:25:00+00:00,5.525134155931178,5.946257973427202,6.375280365391712,6.485062669916287
2026-03-23 17:30:00+00:00,5.52700551568969,5.948635359800274,6.378035648202629,6.4877905688569575
2026-03-23 17:35:00+00:00,5.527621892696486,5.949065760660906,6.379172937768796,6.48893134880506
2026-03-23 17:40:00+00:00,5.525811426014657,5.9478130547506405,6.377678871475908,6.487349151611504
2026-03-23 17:45:00+00:00,5.526289269445001,5.947930522771422,6.377576926700331,6.487333910828506
2026-03-23 17:50:00+00:00,5.527562261867112,5.948283003385252,6.378797921238973,6.48833828336523
2026-03-23 17:55:00+00:00,5.528913062001045,5.948504833553543,6.379859740851781,6.489296108868509
2026-03-23 18:00:00+00:00,5.52855568548982,5.948987512499488,6.380410602032404,6.489432905966398
2026-03-23 18:05:00+00:00,5.527203977399673,5.9475779975879846,6.379121991002874,6.488368734100167
2026-03-23 18:10:00+00:00,5.527124840203832,5.9483743699208125,6.379376491827492,6.488657691416925
