datetime_utc,AAPL,MSFT,QQQ,SPY
2026-03-23 13:35:00+00:00,0.006657151989858612,-0.00010361686491844324,0.0025219000857710228,0.0023268251020596153
2026-03-23 13:40:00+00:00,0.00043434725187552203,-0.0044387187804497685,-0.00172589485456065,-0.0004634108390586533
2026-03-23 13:45:00+00:00,-0.0016792072552513915,0.0028575266988228876,0.0031278360269793026,0.0015262094109997904
2026-03-23 13:50:00+00:00,-0.0004944180413621879,0.0016588859782249443,0.00018574013401639888,0.0008797602265104842
2026-03-23 13:55:00+00:00,-0.0028327644393053575,-0.00047922173159165027,0.0007422040091871196,0.0009697737071601154
2026-03-23 14:00:00+00:00,-0.0026418778125014697,-0.0017634440233491588,-0.0019581247931954593,-0.0014854268836579365
2026-03-23 14:05:00+00:00,0.0009935916075107798,0.0002075928703382246,0.0007601108480326246,0.0006217867878959282
2026-03-23 14:10:00+00:00,0.0020251368542067993,0.0032515424715988672,0.0013835818186374027,0.0007425275875485582
2026-03-23 14:15:00+00:00,0.0016247746153998932,0.001059975160836224,0.0015247158920139725,0.001559011090863649
2026-03-23 14:20:00+00:00,0.0004354648982722864,-0.001422210046642114,0.001186223618322657,0.0009675349707691794
2026-03-23 14:25:00+00:00,-0.0008715426253997904,-0.002513120679415337,-0.0013882611147435497,-0.0012398056196305518
2026-03-23 14:30:00+00:00,7.966364779044e-05,0.0004927641102785429,-9.26055972989559e-05,0.0
2026-03-23 14:35:00+00:00,-0.0012287226016587383,-0.0002849757835381439,-0.0006906497641354647,-0.0007112632056731627
2026-03-23 14:40:00+00:00,-0.0007934813027885568,-0.0005969633743907465,-0.0006574702695543166,-0.00019684138944864316
2026-03-23 14:45:00+00:00,0.0019825542023079734,0.0006485673436973372,0.0010954409452716973,0.0014299607846766094
2026-03-23 14:50:00+00:00,-0.0007068867635489084,-0.0006485673436973372,-0.0009942714494863836,-0.0006579731424851687
2026-03-23 14:55:00+00:00,-0.0006606600033221,0.0007523212528139922,0.0002360566571635303,0.0002268820729449672
2026-03-23 15:00:00+00:00,0.002713427519719147,0.0022793929783011535,0.0025926443002779465,0.001979731168779253
2026-03-23 15:05:00+00:00,-0.00035607565166539956,0.0003494805016259761,2.5244991872064304e-05,-0.00019629453126501772
2026-03-23 15:10:00+00:00,3.9610476855855836e-05,0.0006592358807502308,-0.0004625154703337131,-0.0003171016639749169
2026-03-23 15:15:00+00:00,-0.001980512358938924,-0.0013192225652227663,-0.0010603020234425387,-0.000853816596605661
2026-03-23 15:20:00+00:00,0.0018221818170935933,0.0017324534673361924,0.0005218682590690804,0.0007631844771562868
2026-03-23 15:25:00+00:00,-0.00035666766716424547,-0.0008658515593378269,-0.0016001691893254844,-0.0016177306995537322
2026-03-23 15:30:00+00:00,0.0008117249709078678,-0.0020578750142146163,-0.0002948172841081842,-0.0003481389404180746
2026-03-23 15:35:00+00:00,-0.0014053860132161589,-0.001975118338425119,-0.002547586983518535,-0.0020909198112901706
2026-03-23 15:40:00+00:00,0.0011482077810063274,-0.0007232513159323162,-9.503399897425879e-05,-7.591725171351982e-05
2026-03-23 15:45:00+00:00,-0.0007719317787868718,-0.0012479163842353813,-0.0013703805954357051,-0.00078904733463947
2026-03-23 15:50:00+00:00,-0.0024780704166529333,-0.0029439114625136042,-0.002576595290053163,-0.0021124368508207425
2026-03-23 15:55:00+00:00,-0.0012711214397018722,0.0005999321604708285,-0.002413236062437818,-0.001994925838897821
2026-03-23 16:00:00+00:00,0.0016188208507985635,0.0010945036764988814,0.0005783753503623146,0.0007313988421282502
2026-03-23 16:05:00+00:00,0.0009614941896876061,0.0018735888102803244,0.0016990336376565551,0.0006852473708534035
2026-03-23 16:10:00+00:00,-0.0001589949105014199,0.00038987303126614137,0.0005600772010865285,0.000243482919844773
2026-03-23 16:15:00+00:00,-0.0021431488505490037,-0.0017426373950488738,-0.0016641621368149728,-0.0015991898047005293
2026-03-23 16:20:00+00:00,-0.0013519818492744307,-0.002136994771380074,-0.0009010691036825946,-0.0005641330647447873
2026-03-23 16:25:00+00:00,-0.0020115115577619136,-0.0020369765296379683,-0.002878831384190761,-0.0024278561542949717
2026-03-23 16:30:00+00:00,0.00143435138410819,0.0008884148496592914,0.0024023885051223104,0.002290636788162992
2026-03-23 16:35:00+00:00,0.0010541605750180594,-0.00036568477352005857,-0.00014459774739439268,-0.00019832177017953256
2026-03-23 16:40:00+00:00,-7.914034172173956e-05,0.000940130512741888,0.0008931176800297536,0.0009149317110770383
2026-03-23 16:45:00+00:00,0.00027835934684183883,0.0008480368019485596,0.0005355294769584518,0.0003960555965747403
2026-03-23 16:50:00+00:00,-0.0010343924073854538,-0.0016706425175403439,-0.0009096674923636527,-0.0006551857608734224
2026-03-23 16:55:00+00:00,-0.0006968554808812755,-0.0005880014774950482,-0.0006551824405347517,-0.00045747977659882366
2026-03-23 17:00:00+00:00,-0.0017741318197490585,0.00013074119066125434,-0.0007407649882811285,-0.0007858829824476388
2026-03-23 17:05:00+00:00,0.0014358886275740446,0.0007706985065576433,0.0015319571851817315,0.0015786839559766008
2026-03-23 17:10:00+00:00,-0.001715286484386347,-0.0019213928010763937,-0.0013019879513898047,-0.0011741164457435005
2026-03-23 17:15:00+00:00,0.0004988178145826083,0.0001831717397475785,-0.00029818004348403093,-0.00022904540839174814
2026-03-23 17:20:00+00:00,0.0001392129491355476,-0.001060129977379809,-0.0006645709713088976,-0.0006259275372464401
2026-03-23 17:25:00+00:00,0.0009174562066949221,0.0012955530004674642,0.0009712750783803514,0.0007633238201529835
2026-03-23 17:30:00+00:00,0.0018713597585122699,0.0023773863730722766,0.0027552828109174143,0.0027278989406704923
2026-03-23 17:35:00+00:00,0.0006163770067963981,0.00043040086063150795,0.0011372895661665439,0.0011407799481029102
2026-03-23 17:40:00+00:00,-0.0018104666818290482,-0.0012527059102653837,-0.0014940662928877302,-0.001582197193556567
